date,p_SP500,p_MSFT,year,month
1997-12-31,970.429993,16.15625,1997,12
1998-01-02,975.039978,16.390625,1998,1
1998-01-05,977.070007,16.296875,1998,1
1998-01-06,966.580017,16.390625,1998,1
1998-01-07,964,16.195313,1998,1
1998-01-08,956.049988,16.3125,1998,1
1998-01-09,927.690002,15.875,1998,1
1998-01-12,939.210022,16.1875,1998,1
1998-01-13,952.119995,16.515625,1998,1
1998-01-14,957.940002,16.390625,1998,1
1998-01-15,950.72998,16.539063,1998,1
1998-01-16,961.51001,16.90625,1998,1
1998-01-20,978.599976,17.226563,1998,1
1998-01-21,970.809998,17.125,1998,1
1998-01-22,963.039978,17.328125,1998,1
1998-01-23,957.590027,17.28125,1998,1
1998-01-26,956.950012,17.71875,1998,1
1998-01-27,969.02002,18.148438,1998,1
1998-01-28,977.460022,18.625,1998,1
1998-01-29,985.48999,18.53125,1998,1
1998-01-30,980.280029,18.648438,1998,1
1998-02-02,1001.27002,19.359375,1998,2
1998-02-03,1006,19.484375,1998,2
1998-02-04,1006.900024,19.601563,1998,2
1998-02-05,1003.539978,19.429688,1998,2
1998-02-06,1012.460022,19.765625,1998,2
1998-02-09,1010.73999,19.648438,1998,2
1998-02-10,1019.01001,19.90625,1998,2
1998-02-11,1020.01001,19.867188,1998,2
1998-02-12,1024.140015,19.84375,1998,2
1998-02-13,1020.090027,19.6875,1998,2
1998-02-17,1022.76001,19.296875,1998,2
1998-02-18,1032.079956,19.328125,1998,2
1998-02-19,1028.280029,19.359375,1998,2
1998-02-20,1034.209961,19.390625,1998,2
1998-02-23,1038.140015,20.40625,1998,2
1998-02-24,1030.560059,20.53125,1998,2
1998-02-25,1042.900024,21.234375,1998,2
1998-02-26,1048.670044,21.375,1998,2
1998-02-27,1049.339966,21.1875,1998,2
1998-03-02,1047.699951,20.828125,1998,3
1998-03-03,1052.02002,21.125,1998,3
1998-03-04,1047.329956,20.578125,1998,3
1998-03-05,1035.050049,20.015625,1998,3
1998-03-06,1055.689941,20.6875,1998,3
1998-03-09,1052.310059,19.898438,1998,3
1998-03-10,1064.25,20.375,1998,3
1998-03-11,1068.469971,20.171875,1998,3
1998-03-12,1069.920044,20.46875,1998,3
1998-03-13,1068.609985,20.59375,1998,3
1998-03-16,1079.27002,20.5,1998,3
1998-03-17,1080.449951,20.09375,1998,3
1998-03-18,1085.52002,20.4375,1998,3
1998-03-19,1089.73999,20.5,1998,3
1998-03-20,1099.160034,20.453125,1998,3
1998-03-23,1095.550049,20.96875,1998,3
1998-03-24,1105.650024,21.234375,1998,3
1998-03-25,1101.930054,22.203125,1998,3
1998-03-26,1100.800049,22.0625,1998,3
1998-03-27,1095.439941,21.953125,1998,3
1998-03-30,1093.599976,21.984375,1998,3
1998-03-31,1101.75,22.375,1998,3
1998-04-01,1108.150024,22.59375,1998,4
1998-04-02,1120.01001,22.828125,1998,4
1998-04-03,1122.699951,23.25,1998,4
1998-04-06,1121.380005,22.484375,1998,4
1998-04-07,1109.550049,21.8125,1998,4
1998-04-08,1101.650024,22.234375,1998,4
1998-04-09,1110.670044,22.25,1998,4
1998-04-13,1109.689941,22.15625,1998,4
1998-04-14,1115.75,22.109375,1998,4
1998-04-15,1119.319946,22.84375,1998,4
1998-04-16,1108.170044,22.921875,1998,4
1998-04-17,1122.719971,23.03125,1998,4
1998-04-20,1123.650024,23.65625,1998,4
1998-04-21,1126.670044,23.71875,1998,4
1998-04-22,1130.540039,24.71875,1998,4
1998-04-23,1119.579956,23.625,1998,4
1998-04-24,1107.900024,23.03125,1998,4
1998-04-27,1086.540039,22.578125,1998,4
1998-04-28,1085.109985,22.46875,1998,4
1998-04-29,1094.619995,22.625,1998,4
1998-04-30,1111.75,22.53125,1998,4
1998-05-01,1121,22.40625,1998,5
1998-05-04,1122.069946,22.015625,1998,5
1998-05-05,1115.5,21.9375,1998,5
1998-05-06,1104.920044,21.59375,1998,5
1998-05-07,1095.140015,20.84375,1998,5
1998-05-08,1108.140015,21.4375,1998,5
1998-05-11,1106.640015,21.0625,1998,5
1998-05-12,1115.790039,21.421875,1998,5
1998-05-13,1118.859985,21.734375,1998,5
1998-05-14,1117.369995,22.234375,1998,5
1998-05-15,1108.72998,22.359375,1998,5
1998-05-18,1105.819946,21.515625,1998,5
1998-05-19,1109.52002,21.625,1998,5
1998-05-20,1119.060059,21.4375,1998,5
1998-05-21,1114.640015,21.59375,1998,5
1998-05-22,1110.469971,21.390625,1998,5
1998-05-26,1094.02002,20.90625,1998,5
1998-05-27,1092.22998,21.5,1998,5
1998-05-28,1097.599976,21.578125,1998,5
1998-05-29,1090.819946,21.203125,1998,5
1998-06-01,1090.97998,20.9375,1998,6
1998-06-02,1093.219971,21.375,1998,6
1998-06-03,1082.72998,21.078125,1998,6
1998-06-04,1094.829956,21.515625,1998,6
1998-06-05,1113.859985,21.5625,1998,6
1998-06-08,1115.719971,21.421875,1998,6
1998-06-09,1118.410034,21.765625,1998,6
1998-06-10,1112.280029,21.5,1998,6
1998-06-11,1094.579956,21.328125,1998,6
1998-06-12,1098.839966,21.4375,1998,6
1998-06-15,1077.01001,21.484375,1998,6
1998-06-16,1087.589966,22.46875,1998,6
1998-06-17,1107.109985,22.765625,1998,6
1998-06-18,1106.369995,22.796875,1998,6
1998-06-19,1100.650024,23.671875,1998,6
1998-06-22,1103.209961,23.953125,1998,6
1998-06-23,1119.48999,25.1875,1998,6
1998-06-24,1132.880005,26.234375,1998,6
1998-06-25,1129.280029,25.390625,1998,6
1998-06-26,1133.199951,26.109375,1998,6
1998-06-29,1138.48999,26.859375,1998,6
1998-06-30,1133.839966,27.09375,1998,6
1998-07-01,1148.560059,27.34375,1998,7
1998-07-02,1146.420044,26.8125,1998,7
1998-07-06,1157.329956,26.953125,1998,7
1998-07-07,1154.660034,26.984375,1998,7
1998-07-08,1166.380005,27.46875,1998,7
1998-07-09,1158.560059,27.75,1998,7
1998-07-10,1164.329956,28.296875,1998,7
1998-07-13,1165.189941,29.390625,1998,7
1998-07-14,1177.579956,29.125,1998,7
1998-07-15,1174.810059,29.34375,1998,7
1998-07-16,1183.98999,29.34375,1998,7
1998-07-17,1186.75,29.484375,1998,7
1998-07-20,1184.099976,29.25,1998,7
1998-07-21,1165.069946,28.203125,1998,7
1998-07-22,1164.079956,29.1875,1998,7
1998-07-23,1139.75,28.25,1998,7
1998-07-24,1140.800049,28.453125,1998,7
1998-07-27,1147.27002,29.1875,1998,7
1998-07-28,1130.23999,28.0625,1998,7
1998-07-29,1125.209961,27.671875,1998,7
1998-07-30,1142.949951,28.359375,1998,7
1998-07-31,1120.670044,27.484375,1998,7
1998-08-03,1112.439941,27.109375,1998,8
1998-08-04,1072.119995,26.125,1998,8
1998-08-05,1081.430054,26.078125,1998,8
1998-08-06,1089.630005,26.71875,1998,8
1998-08-07,1089.449951,26.46875,1998,8
1998-08-10,1083.140015,26.109375,1998,8
1998-08-11,1068.97998,25.859375,1998,8
1998-08-12,1084.219971,26.265625,1998,8
1998-08-13,1074.910034,25.984375,1998,8
1998-08-14,1062.75,26.0625,1998,8
1998-08-17,1083.670044,26.828125,1998,8
1998-08-18,1101.199951,27.8125,1998,8
1998-08-19,1098.060059,27.640625,1998,8
1998-08-20,1091.599976,28.140625,1998,8
1998-08-21,1081.23999,27.65625,1998,8
1998-08-24,1088.140015,27.59375,1998,8
1998-08-25,1092.849976,28.203125,1998,8
1998-08-26,1084.189941,28.140625,1998,8
1998-08-27,1042.589966,27.3125,1998,8
1998-08-28,1027.140015,26.3125,1998,8
1998-08-31,957.280029,23.984375,1998,8
1998-09-01,994.26001,25.3125,1998,9
1998-09-02,990.47998,25.140625,1998,9
1998-09-03,982.26001,24.8125,1998,9
1998-09-04,973.890015,24.15625,1998,9
1998-09-08,1023.460022,25.492188,1998,9
1998-09-09,1006.200012,25.5625,1998,9
1998-09-10,980.190002,25.1875,1998,9
1998-09-11,1009.059998,26.0625,1998,9
1998-09-14,1029.719971,26.5,1998,9
1998-09-15,1037.680054,27.078125,1998,9
1998-09-16,1045.47998,27.046875,1998,9
1998-09-17,1018.869995,26.234375,1998,9
1998-09-18,1020.090027,26.34375,1998,9
1998-09-21,1023.890015,26.96875,1998,9
1998-09-22,1029.630005,27.296875,1998,9
1998-09-23,1066.089966,28.40625,1998,9
1998-09-24,1042.719971,27.53125,1998,9
1998-09-25,1044.75,28.265625,1998,9
1998-09-28,1048.689941,27.828125,1998,9
1998-09-29,1049.02002,28.21875,1998,9
1998-09-30,1017.01001,27.515625,1998,9
1998-10-01,986.390015,26.015625,1998,10
1998-10-02,1002.599976,26.03125,1998,10
1998-10-05,988.559998,25.296875,1998,10
1998-10-06,984.590027,24.40625,1998,10
1998-10-07,970.679993,23.53125,1998,10
1998-10-08,959.440002,22.796875,1998,10
1998-10-09,984.390015,24.21875,1998,10
1998-10-12,997.710022,24.9375,1998,10
1998-10-13,994.799988,24.109375,1998,10
1998-10-14,1005.530029,25.046875,1998,10
1998-10-15,1047.48999,26.359375,1998,10
1998-10-16,1056.420044,26.265625,1998,10
1998-10-19,1062.390015,25.734375,1998,10
1998-10-20,1063.930054,25.0625,1998,10
1998-10-21,1069.920044,26.609375,1998,10
1998-10-22,1078.47998,27.5,1998,10
1998-10-23,1070.670044,26.59375,1998,10
1998-10-26,1072.319946,26.765625,1998,10
1998-10-27,1065.339966,26.359375,1998,10
1998-10-28,1068.089966,26.421875,1998,10
1998-10-29,1085.930054,26.65625,1998,10
1998-10-30,1098.670044,26.46875,1998,10
1998-11-02,1111.599976,26.453125,1998,11
1998-11-03,1110.839966,26.296875,1998,11
1998-11-04,1118.670044,26.375,1998,11
1998-11-05,1133.849976,26.59375,1998,11
1998-11-06,1141.01001,27.328125,1998,11
1998-11-09,1130.199951,27.671875,1998,11
1998-11-10,1128.26001,28.015625,1998,11
1998-11-11,1120.969971,27.765625,1998,11
1998-11-12,1117.689941,27.1875,1998,11
1998-11-13,1125.719971,27.5,1998,11
1998-11-16,1135.869995,27.203125,1998,11
1998-11-17,1139.319946,27.96875,1998,11
1998-11-18,1144.47998,27.4375,1998,11
1998-11-19,1152.609985,27.9375,1998,11
1998-11-20,1163.550049,28.40625,1998,11
1998-11-23,1188.209961,29.796875,1998,11
1998-11-24,1182.98999,30.421875,1998,11
1998-11-25,1186.869995,31.0625,1998,11
1998-11-27,1192.329956,32.015625,1998,11
1998-11-30,1163.630005,30.5,1998,11
1998-12-01,1175.280029,32.375,1998,12
1998-12-02,1171.25,31.6875,1998,12
1998-12-03,1150.140015,30.53125,1998,12
1998-12-04,1176.73999,31.84375,1998,12
1998-12-07,1187.699951,33.390625,1998,12
1998-12-08,1181.380005,32.796875,1998,12
1998-12-09,1183.48999,33.40625,1998,12
1998-12-10,1165.02002,32.890625,1998,12
1998-12-11,1166.459961,33.5,1998,12
1998-12-14,1141.199951,31.984375,1998,12
1998-12-15,1162.829956,32.96875,1998,12
1998-12-16,1161.939941,33.4375,1998,12
1998-12-17,1179.97998,33.59375,1998,12
1998-12-18,1188.030029,34.453125,1998,12
1998-12-21,1202.839966,35.109375,1998,12
1998-12-22,1203.569946,34.609375,1998,12
1998-12-23,1228.540039,35.890625,1998,12
1998-12-24,1226.27002,35.4375,1998,12
1998-12-28,1225.48999,35.59375,1998,12
1998-12-29,1241.810059,35.125,1998,12
1998-12-30,1231.930054,34.75,1998,12
1998-12-31,1229.22998,34.671875,1998,12
1999-01-04,1228.099976,35.25,1999,1
1999-01-05,1244.780029,36.625,1999,1
1999-01-06,1272.339966,37.8125,1999,1
1999-01-07,1269.72998,37.625,1999,1
1999-01-08,1275.089966,37.46875,1999,1
1999-01-11,1263.880005,36.875,1999,1
1999-01-12,1239.51001,35.546875,1999,1
1999-01-13,1234.400024,35.953125,1999,1
1999-01-14,1212.189941,35.4375,1999,1
1999-01-15,1243.26001,37.4375,1999,1
1999-01-19,1252,38.90625,1999,1
1999-01-20,1256.619995,40.65625,1999,1
1999-01-21,1235.160034,39.578125,1999,1
1999-01-22,1225.189941,39.0625,1999,1
1999-01-25,1233.97998,40.46875,1999,1
1999-01-26,1252.310059,42.890625,1999,1
1999-01-27,1243.170044,42.15625,1999,1
1999-01-28,1265.369995,43.5,1999,1
1999-01-29,1279.640015,43.75,1999,1
1999-02-01,1273,43.234375,1999,2
1999-02-02,1261.98999,41.90625,1999,2
1999-02-03,1272.069946,41.703125,1999,2
1999-02-04,1248.48999,39.765625,1999,2
1999-02-05,1239.400024,40,1999,2
1999-02-08,1243.77002,41.3125,1999,2
1999-02-09,1216.140015,40.015625,1999,2
1999-02-10,1223.550049,40.15625,1999,2
1999-02-11,1254.040039,40.6875,1999,2
1999-02-12,1230.130005,39.4375,1999,2
1999-02-16,1241.869995,39.0625,1999,2
1999-02-17,1224.030029,37.5,1999,2
1999-02-18,1237.280029,36.4375,1999,2
1999-02-19,1239.219971,36.9375,1999,2
1999-02-22,1272.140015,37.203125,1999,2
1999-02-23,1271.180054,38.859375,1999,2
1999-02-24,1253.410034,38.21875,1999,2
1999-02-25,1245.02002,38.375,1999,2
1999-02-26,1238.329956,37.53125,1999,2
1999-03-01,1236.160034,37.9375,1999,3
1999-03-02,1225.5,37.140625,1999,3
1999-03-03,1227.699951,37.40625,1999,3
1999-03-04,1246.640015,38.0625,1999,3
1999-03-05,1275.469971,38.734375,1999,3
1999-03-08,1282.72998,39.75,1999,3
1999-03-09,1279.839966,40.453125,1999,3
1999-03-10,1286.839966,40.34375,1999,3
1999-03-11,1297.680054,40.359375,1999,3
1999-03-12,1294.589966,40.046875,1999,3
1999-03-15,1307.26001,41.46875,1999,3
1999-03-16,1306.380005,42.265625,1999,3
1999-03-17,1297.819946,41.78125,1999,3
1999-03-18,1316.550049,43.109375,1999,3
1999-03-19,1299.290039,42.796875,1999,3
1999-03-22,1297.01001,43.203125,1999,3
1999-03-23,1262.140015,41.640625,1999,3
1999-03-24,1268.589966,42.8125,1999,3
1999-03-25,1289.98999,44.984375,1999,3
1999-03-26,1282.800049,44.53125,1999,3
1999-03-29,1310.170044,46.1875,1999,3
1999-03-30,1300.75,46.5,1999,3
1999-03-31,1286.369995,44.8125,1999,3
1999-04-01,1293.719971,46.34375,1999,4
1999-04-05,1321.119995,47.46875,1999,4
1999-04-06,1317.890015,47.03125,1999,4
1999-04-07,1326.890015,46.65625,1999,4
1999-04-08,1343.97998,47.28125,1999,4
1999-04-09,1348.349976,47.125,1999,4
1999-04-12,1358.630005,46.5,1999,4
1999-04-13,1349.819946,45.0625,1999,4
1999-04-14,1328.439941,42.9375,1999,4
1999-04-15,1322.849976,44.4375,1999,4
1999-04-16,1319,43.3125,1999,4
1999-04-19,1289.47998,40.5,1999,4
1999-04-20,1306.170044,41.5625,1999,4
1999-04-21,1336.119995,41,1999,4
1999-04-22,1358.819946,42.46875,1999,4
1999-04-23,1356.849976,43,1999,4
1999-04-26,1360.040039,44,1999,4
1999-04-27,1362.800049,42,1999,4
1999-04-28,1350.910034,41.0625,1999,4
1999-04-29,1342.829956,41.03125,1999,4
1999-04-30,1335.180054,40.65625,1999,4
1999-05-03,1354.630005,39.9375,1999,5
1999-05-04,1332,39.03125,1999,5
1999-05-05,1347.310059,39.5625,1999,5
1999-05-06,1332.050049,38.96875,1999,5
1999-05-07,1345,39.53125,1999,5
1999-05-10,1340.300049,39.84375,1999,5
1999-05-11,1355.609985,39.9375,1999,5
1999-05-12,1364,40.25,1999,5
1999-05-13,1367.560059,39.5625,1999,5
1999-05-14,1337.800049,38.4375,1999,5
1999-05-17,1339.48999,39.5625,1999,5
1999-05-18,1333.319946,39.34375,1999,5
1999-05-19,1344.22998,39.65625,1999,5
1999-05-20,1338.829956,39.21875,1999,5
1999-05-21,1330.290039,38.78125,1999,5
1999-05-24,1306.650024,38.625,1999,5
1999-05-25,1284.400024,38.125,1999,5
1999-05-26,1304.76001,39.25,1999,5
1999-05-27,1281.410034,39.1875,1999,5
1999-05-28,1301.839966,40.34375,1999,5
1999-06-01,1294.26001,39.25,1999,6
1999-06-02,1294.810059,39.21875,1999,6
1999-06-03,1299.540039,38.1875,1999,6
1999-06-04,1327.75,39.78125,1999,6
1999-06-07,1334.52002,40.125,1999,6
1999-06-08,1317.329956,39.6875,1999,6
1999-06-09,1318.640015,41.15625,1999,6
1999-06-10,1302.819946,39.9375,1999,6
1999-06-11,1293.640015,39.0625,1999,6
1999-06-14,1294,38.78125,1999,6
1999-06-15,1301.160034,38.84375,1999,6
1999-06-16,1330.410034,40.5,1999,6
1999-06-17,1339.900024,41.4375,1999,6
1999-06-18,1342.839966,42.5,1999,6
1999-06-21,1349,44.46875,1999,6
1999-06-22,1335.880005,43.25,1999,6
1999-06-23,1333.060059,43,1999,6
1999-06-24,1315.780029,42.3125,1999,6
1999-06-25,1315.310059,42.46875,1999,6
1999-06-28,1331.349976,43.375,1999,6
1999-06-29,1351.449951,44,1999,6
1999-06-30,1372.709961,45.09375,1999,6
1999-07-01,1380.959961,45.59375,1999,7
1999-07-02,1391.219971,46,1999,7
1999-07-06,1388.119995,44.78125,1999,7
1999-07-07,1395.859985,46.15625,1999,7
1999-07-08,1394.420044,46.28125,1999,7
1999-07-09,1403.280029,46.625,1999,7
1999-07-12,1399.099976,47.09375,1999,7
1999-07-13,1393.560059,46.8125,1999,7
1999-07-14,1398.170044,47.46875,1999,7
1999-07-15,1409.619995,47.1875,1999,7
1999-07-16,1418.780029,49.71875,1999,7
1999-07-19,1407.650024,49.1875,1999,7
1999-07-20,1377.099976,46.65625,1999,7
1999-07-21,1379.290039,47.34375,1999,7
1999-07-22,1360.969971,45.53125,1999,7
1999-07-23,1356.939941,45.125,1999,7
1999-07-26,1347.76001,43.8125,1999,7
1999-07-27,1362.839966,44.40625,1999,7
1999-07-28,1365.400024,45,1999,7
1999-07-29,1341.030029,43.46875,1999,7
1999-07-30,1328.719971,42.90625,1999,7
1999-08-02,1328.050049,42.40625,1999,8
1999-08-03,1322.180054,42.375,1999,8
1999-08-04,1305.329956,42.46875,1999,8
1999-08-05,1313.709961,42.875,1999,8
1999-08-06,1300.290039,42.5625,1999,8
1999-08-09,1297.800049,41.90625,1999,8
1999-08-10,1281.430054,41.46875,1999,8
1999-08-11,1301.930054,42.09375,1999,8
1999-08-12,1298.160034,40.875,1999,8
1999-08-13,1327.680054,42.34375,1999,8
1999-08-16,1330.77002,42.15625,1999,8
1999-08-17,1344.160034,42.28125,1999,8
1999-08-18,1332.839966,42.5,1999,8
1999-08-19,1323.589966,41.90625,1999,8
1999-08-20,1336.609985,41.6875,1999,8
1999-08-23,1360.219971,43.21875,1999,8
1999-08-24,1363.5,46.09375,1999,8
1999-08-25,1381.790039,47.65625,1999,8
1999-08-26,1362.01001,47.3125,1999,8
1999-08-27,1348.27002,46.625,1999,8
1999-08-30,1324.02002,46.125,1999,8
1999-08-31,1320.410034,46.28125,1999,8
1999-09-01,1331.069946,46.1875,1999,9
1999-09-02,1319.109985,45.90625,1999,9
1999-09-03,1357.23999,47.9375,1999,9
1999-09-07,1350.449951,47.125,1999,9
1999-09-08,1344.150024,46.125,1999,9
1999-09-09,1347.660034,47.03125,1999,9
1999-09-10,1351.660034,47.5,1999,9
1999-09-13,1344.130005,46.9375,1999,9
1999-09-14,1336.290039,47.53125,1999,9
1999-09-15,1317.969971,46.3125,1999,9
1999-09-16,1318.47998,47,1999,9
1999-09-17,1335.420044,48.21875,1999,9
1999-09-20,1335.530029,48.78125,1999,9
1999-09-21,1307.579956,47.3125,1999,9
1999-09-22,1310.51001,48.03125,1999,9
1999-09-23,1280.410034,45.59375,1999,9
1999-09-24,1277.359985,45.46875,1999,9
1999-09-27,1283.310059,45.71875,1999,9
1999-09-28,1282.199951,46.0625,1999,9
1999-09-29,1268.369995,44.75,1999,9
1999-09-30,1282.709961,45.28125,1999,9
1999-10-01,1282.810059,44.992188,1999,10
1999-10-04,1304.599976,46.28125,1999,10
1999-10-05,1301.349976,45.90625,1999,10
1999-10-06,1325.400024,46.84375,1999,10
1999-10-07,1317.640015,46.875,1999,10
1999-10-08,1336.02002,47.46875,1999,10
1999-10-11,1335.209961,47.15625,1999,10
1999-10-12,1313.040039,46.28125,1999,10
1999-10-13,1285.550049,45.53125,1999,10
1999-10-14,1283.420044,45.34375,1999,10
1999-10-15,1247.410034,44.03125,1999,10
1999-10-18,1254.130005,43.9375,1999,10
1999-10-19,1261.319946,43.15625,1999,10
1999-10-20,1289.430054,46.125,1999,10
1999-10-21,1283.609985,46.53125,1999,10
1999-10-22,1301.650024,46.34375,1999,10
1999-10-25,1293.630005,46.21875,1999,10
1999-10-26,1281.910034,46.1875,1999,10
1999-10-27,1296.709961,45.4375,1999,10
1999-10-28,1342.439941,44.9375,1999,10
1999-10-29,1362.930054,46.28125,1999,10
1999-11-01,1354.119995,46.1875,1999,11
1999-11-02,1347.73999,46.28125,1999,11
1999-11-03,1354.930054,46,1999,11
1999-11-04,1362.640015,45.875,1999,11
1999-11-05,1370.22998,45.78125,1999,11
1999-11-08,1377.01001,44.96875,1999,11
1999-11-09,1365.280029,44.4375,1999,11
1999-11-10,1373.459961,43.5625,1999,11
1999-11-11,1381.459961,44.8125,1999,11
1999-11-12,1396.060059,44.59375,1999,11
1999-11-15,1394.390015,43.5,1999,11
1999-11-16,1420.069946,43.65625,1999,11
1999-11-17,1410.709961,42.5,1999,11
1999-11-18,1424.939941,42.46875,1999,11
1999-11-19,1422,43,1999,11
1999-11-22,1420.939941,44.90625,1999,11
1999-11-23,1404.640015,44.8125,1999,11
1999-11-24,1417.079956,45.84375,1999,11
1999-11-26,1416.619995,45.5625,1999,11
1999-11-29,1407.829956,45.09375,1999,11
1999-11-30,1388.910034,45.523438,1999,11
1999-12-01,1397.719971,46.59375,1999,12
1999-12-02,1409.040039,47.40625,1999,12
1999-12-03,1433.300049,48.0625,1999,12
1999-12-06,1423.329956,47.71875,1999,12
1999-12-07,1409.170044,46.5,1999,12
1999-12-08,1403.880005,45.875,1999,12
1999-12-09,1408.109985,46.375,1999,12
1999-12-10,1417.040039,46.9375,1999,12
1999-12-13,1415.219971,48.3125,1999,12
1999-12-14,1403.170044,49.34375,1999,12
1999-12-15,1413.329956,54.21875,1999,12
1999-12-16,1418.780029,56.84375,1999,12
1999-12-17,1421.030029,57.625,1999,12
1999-12-20,1418.089966,56.375,1999,12
1999-12-21,1433.430054,57.9375,1999,12
1999-12-22,1436.130005,58.78125,1999,12
1999-12-23,1458.339966,58.71875,1999,12
1999-12-27,1457.099976,59.5625,1999,12
1999-12-28,1457.660034,58.75,1999,12
1999-12-29,1463.459961,58.96875,1999,12
1999-12-30,1464.469971,58.8125,1999,12
1999-12-31,1469.25,58.375,1999,12
2000-01-03,1455.219971,58.28125,2000,1
2000-01-04,1399.420044,56.3125,2000,1
2000-01-05,1402.109985,56.90625,2000,1
2000-01-06,1403.449951,55,2000,1
2000-01-07,1441.469971,55.71875,2000,1
2000-01-10,1457.599976,56.125,2000,1
2000-01-11,1438.560059,54.6875,2000,1
2000-01-12,1432.25,52.90625,2000,1
2000-01-13,1449.680054,53.90625,2000,1
2000-01-14,1465.150024,56.125,2000,1
2000-01-18,1455.140015,57.65625,2000,1
2000-01-19,1455.900024,53.5,2000,1
2000-01-20,1445.569946,53,2000,1
2000-01-21,1441.359985,51.875,2000,1
2000-01-24,1401.530029,50.625,2000,1
2000-01-25,1410.030029,51.40625,2000,1
2000-01-26,1404.089966,49.6875,2000,1
2000-01-27,1398.560059,49.375,2000,1
2000-01-28,1360.160034,49.125,2000,1
2000-01-31,1394.459961,48.9375,2000,1
2000-02-01,1409.280029,51.46875,2000,2
2000-02-02,1409.119995,50.40625,2000,2
2000-02-03,1424.969971,51.8125,2000,2
2000-02-04,1424.369995,53.28125,2000,2
2000-02-07,1424.23999,53.3125,2000,2
2000-02-08,1441.719971,54.96875,2000,2
2000-02-09,1411.709961,52,2000,2
2000-02-10,1416.829956,53,2000,2
2000-02-11,1387.119995,49.96875,2000,2
2000-02-14,1389.939941,49.8125,2000,2
2000-02-15,1402.050049,49.28125,2000,2
2000-02-16,1387.670044,48.8125,2000,2
2000-02-17,1388.26001,49.8125,2000,2
2000-02-18,1346.089966,47.53125,2000,2
2000-02-22,1352.170044,46.90625,2000,2
2000-02-23,1360.689941,47.125,2000,2
2000-02-24,1353.430054,47.375,2000,2
2000-02-25,1333.359985,45.65625,2000,2
2000-02-28,1348.050049,45.78125,2000,2
2000-02-29,1366.420044,44.6875,2000,2
2000-03-01,1379.189941,45.40625,2000,3
2000-03-02,1381.76001,46.6875,2000,3
2000-03-03,1409.170044,48.0625,2000,3
2000-03-06,1391.280029,45.3125,2000,3
2000-03-07,1355.619995,46.4375,2000,3
2000-03-08,1366.699951,47.78125,2000,3
2000-03-09,1401.689941,50,2000,3
2000-03-10,1395.069946,50.5,2000,3
2000-03-13,1383.619995,49,2000,3
2000-03-14,1359.150024,47.5625,2000,3
2000-03-15,1392.140015,47.6875,2000,3
2000-03-16,1458.469971,47.6875,2000,3
2000-03-17,1464.469971,49.6875,2000,3
2000-03-20,1456.630005,48.6875,2000,3
2000-03-21,1493.869995,51.375,2000,3
2000-03-22,1500.640015,51.625,2000,3
2000-03-23,1527.349976,55.9375,2000,3
2000-03-24,1527.459961,55.84375,2000,3
2000-03-27,1523.859985,52.03125,2000,3
2000-03-28,1507.72998,52.15625,2000,3
2000-03-29,1508.52002,53.59375,2000,3
2000-03-30,1487.920044,51.6875,2000,3
2000-03-31,1498.579956,53.125,2000,3
2000-04-03,1505.969971,45.4375,2000,4
2000-04-04,1494.72998,44.28125,2000,4
2000-04-05,1487.369995,43.1875,2000,4
2000-04-06,1501.339966,43,2000,4
2000-04-07,1516.349976,44.53125,2000,4
2000-04-10,1504.459961,43.03125,2000,4
2000-04-11,1500.589966,41.9375,2000,4
2000-04-12,1467.170044,39.6875,2000,4
2000-04-13,1440.51001,39.625,2000,4
2000-04-14,1356.560059,37.0625,2000,4
2000-04-17,1401.439941,37.9375,2000,4
2000-04-18,1441.609985,40.28125,2000,4
2000-04-19,1427.469971,39.34375,2000,4
2000-04-20,1434.540039,39.46875,2000,4
2000-04-24,1429.859985,33.3125,2000,4
2000-04-25,1477.439941,34.6875,2000,4
2000-04-26,1460.98999,34,2000,4
2000-04-27,1464.920044,34.90625,2000,4
2000-04-28,1452.430054,34.875,2000,4
2000-05-01,1468.25,36.71875,2000,5
2000-05-02,1446.290039,34.9375,2000,5
2000-05-03,1415.099976,35.28125,2000,5
2000-05-04,1409.569946,35.21875,2000,5
2000-05-05,1432.630005,35.5625,2000,5
2000-05-08,1424.170044,34.90625,2000,5
2000-05-09,1412.140015,33.90625,2000,5
2000-05-10,1383.050049,33.09375,2000,5
2000-05-11,1407.810059,33.9375,2000,5
2000-05-12,1420.959961,34.40625,2000,5
2000-05-15,1452.359985,34.6875,2000,5
2000-05-16,1466.040039,34.75,2000,5
2000-05-17,1447.800049,33.84375,2000,5
2000-05-18,1437.209961,33.09375,2000,5
2000-05-19,1406.949951,32.53125,2000,5
2000-05-22,1400.719971,32.09375,2000,5
2000-05-23,1373.859985,31.59375,2000,5
2000-05-24,1399.050049,32.78125,2000,5
2000-05-25,1381.52002,30.75,2000,5
2000-05-26,1378.02002,30.71875,2000,5
2000-05-30,1422.449951,31.6875,2000,5
2000-05-31,1420.599976,31.28125,2000,5
2000-06-01,1448.810059,32.28125,2000,6
2000-06-02,1477.26001,33.15625,2000,6
2000-06-05,1467.630005,33.4375,2000,6
2000-06-06,1457.839966,34.8125,2000,6
2000-06-07,1471.359985,35.25,2000,6
2000-06-08,1461.670044,34.40625,2000,6
2000-06-09,1456.949951,34.40625,2000,6
2000-06-12,1446,33.4375,2000,6
2000-06-13,1469.439941,33.9375,2000,6
